gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
angptl7	14	23	3	3	338.58000000000004	677.1600000000001	92	1
ank2a	233	283	124	74	4467.87	8935.74	92	1
ank2b	210	208	51	37	3351.15	6702.3	92	1
ank3a	113	316	39	52	4553.67	9107.34	92	1
ankdd1a	24	28	7	7	554.4	1108.8	92	1
ankdd1b	31	34	5	5	548.46	1096.92	92	1
ankef1a	70	73	7	15	783.09	1566.18	92	1
ankfn1	29	33	21	16	1063.26	2126.52	92	1
ankfy1	15	82	9	13	1158.3	2316.6	92	1
ankha	5	38	10	15	495.99	991.98	92	1
ankhd1	48	165	16	37	2666.07	5332.14	92	1
ankk1	52	47	8	11	743.49	1486.98	92	1
ankle1	90	103	18	22	1096.92	2193.84	92	1
ankle2	54	69	12	11	972.1800000000001	1944.3600000000001	92	1
ankmy1	49	46	17	12	950.4000000000001	1900.8000000000002	92	1
ankmy2a	7	16	6	6	413.82	827.64	92	1
ankra2	3	27	0	5	320.76	641.52	92	1
ankrd10b	11	20	8	6	341.55	683.1	92	1
ankrd11	73	258	21	36	2840.31	5680.62	92	1
ankrd12	105	153	52	46	1953.27	3906.54	92	1
ankrd13a	20	64	5	11	594.99	1189.98	92	1
ankrd13b	14	32	20	13	647.46	1294.92	92	1
ankrd13c	12	31	4	5	513.8100000000001	1027.6200000000001	92	1
ankrd13d	15	55	4	8	629.64	1259.28	92	1
ankrd16	21	29	7	7	368.28000000000003	736.5600000000001	92	1
ankrd1a	8	15	5	7	301.95	603.9	92	1
ankrd22	9	9	1	2	190.08	380.16	92	1
ankrd24	48	65	24	23	1117.71	2235.42	92	1
ankrd27	42	55	19	9	1125.63	2251.26	92	1
ankrd28b	11	66	8	12	1042.47	2084.94	92	1
ankrd29	11	14	3	4	296.01	592.02	92	1
ankrd33ba	22	30	5	5	522.72	1045.44	92	1
ankrd34ba	43	36	11	10	515.7900000000001	1031.5800000000002	92	1
ankrd34c	26	62	6	9	523.71	1047.42	92	1
ankrd39	6	16	6	4	188.10000000000002	376.20000000000005	92	1
ankrd40	13	24	2	5	406.89000000000004	813.7800000000001	92	1
ankrd44	12	45	23	16	1063.26	2126.52	92	1
ankrd45	11	8	0	0	147.18	294.36	92	1
ankrd49	13	20	2	3	230.67000000000002	461.34000000000003	92	1
ankrd50	20	179	15	26	1413.72	2827.44	92	1
ankrd50l	77	140	16	22	1384.02	2768.04	92	1
ankrd52a	13	58	2	6	1067.22	2134.44	92	1
ankrd54	8	17	2	3	320.76	641.52	92	1
ankrd6a	19	4	17	4	654.39	1308.78	92	1
ankrd6b	31	52	14	6	729.63	1459.26	92	1
ankrd9	15	21	5	9	273.24	546.48	92	1
anks1ab	17	38	18	15	729.3000000000001	1458.6000000000001	92	1
anks1b	22	68	17	24	1339.8	2679.6	92	1
anks3	20	75	8	19	627.6600000000001	1255.3200000000002	92	1
anks4b	27	41	4	2	425.70000000000005	851.4000000000001	92	1
ankzf1	40	60	16	13	740.52	1481.04	92	1
anln	45	71	33	20	1190.97	2381.94	92	1
ano10a	25	50	11	8	643.5	1287	92	1
ano10b	29	51	6	12	673.2	1346.4	92	1
ano11	22	76	10	11	944.13	1888.26	92	1
ano2b	26	54	15	12	1049.4	2098.8	92	1
ano3	9	46	1	13	965.25	1930.5	92	1
ano5a	14	60	6	5	1002.87	2005.74	92	1
ano5b	56	92	6	10	910.8000000000001	1821.6000000000001	92	1
ano6	58	73	15	5	912.7800000000001	1825.5600000000002	92	1
ano7	19	45	14	8	878.13	1756.26	92	1
ano8b	21	93	4	30	1144.77	2289.54	92	1
ano9b	50	56	23	21	769.23	1538.46	92	1
anos1b	32	43	26	17	693	1386	92	1
anp32b	0	9	0	3	261.36	522.72	92	1
anp32e	5	5	7	3	313.83000000000004	627.6600000000001	92	1
antkmt	5	12	1	1	220.77	441.54	92	1
antxr1a	20	25	19	11	615.78	1231.56	92	1
antxr1b	21	39	13	15	601.9200000000001	1203.8400000000001	92	1
antxr1c	8	14	12	10	557.37	1114.74	92	1
antxr1d	14	40	8	13	576.1800000000001	1152.3600000000001	92	1
antxr2a	21	14	8	2	491.04	982.08	92	1
anxa11b	5	28	4	9	495	990	92	1
anxa13	5	22	3	3	313.83000000000004	627.6600000000001	92	1
anxa13l	7	27	4	4	313.83000000000004	627.6600000000001	92	1
anxa1a	16	23	3	6	369.27000000000004	738.5400000000001	92	1
anxa2a	13	29	1	6	334.62	669.24	92	1
anxa3a	9	7	6	2	336.6	673.2	92	1
anxa3b	15	23	3	8	335.61	671.22	92	1
anxa4	10	21	6	5	317.79	635.58	92	1
anxa5a	9	21	3	1	313.83000000000004	627.6600000000001	92	1
anxa5b	10	21	9	7	317.79	635.58	92	1
anxa6	22	38	9	4	659.34	1318.68	92	1
aoc1	20	54	6	15	735.57	1471.14	92	1
aoc2	51	70	19	10	753.39	1506.78	92	1
aox6	43	75	41	18	1351.3500000000001	2702.7000000000003	92	1
ap1ar	9	14	6	2	297	594	92	1
ap1b1	3	72	9	9	964.26	1928.52	92	1
ap1g1	1	53	1	10	813.7800000000001	1627.5600000000002	92	1
ap1g2	15	44	4	18	792	1584	92	1
ap1m1	1	28	0	8	421.41	842.82	92	1
ap1m2	5	26	1	6	379.17	758.34	92	1
ap1m3	5	29	2	4	419.76000000000005	839.5200000000001	92	1
ap1s1	0	11	0	2	156.42000000000002	312.84000000000003	92	1
ap1s2	0	5	1	1	156.42000000000002	312.84000000000003	92	1
ap1s3a	5	14	2	4	153.45000000000002	306.90000000000003	92	1
ap1s3b	0	9	0	0	167.31	334.62	92	1
ap2a1	2	55	7	22	974.1600000000001	1948.3200000000002	92	1
ap2b1	2	67	7	19	944.46	1888.92	92	1
ap2s1	0	7	0	0	141.57	283.14	92	1
ap3b1a	20	54	28	17	1144.1100000000001	2288.2200000000003	92	1
ap3d1	17	78	16	14	1283.04	2566.08	92	1
ap3m1	8	18	2	2	414.81	829.62	92	1
ap3m2	3	28	0	1	414.81	829.62	92	1
ap3s2	3	10	0	1	191.07000000000002	382.14000000000004	92	1
ap4b1	30	51	9	15	788.0400000000001	1576.0800000000002	92	1
ap4e1	49	80	14	13	1122.66	2245.32	92	1
ap4m1	8	16	0	7	459.36	918.72	92	1
ap4s1	0	1	2	1	143.55	287.1	92	1
ap5b1	71	72	15	20	942.48	1884.96	92	1
ap5m1	14	60	4	7	487.08000000000004	974.1600000000001	92	1
ap5s1	7	7	0	0	198.99	397.98	92	1
ap5z1	32	66	4	13	808.83	1617.66	92	1
apaf1	45	61	15	15	1243.44	2486.88	92	1
apba1a	48	97	11	9	951.3900000000001	1902.7800000000002	92	1
apba2a	39	44	10	7	757.35	1514.7	92	1
apba2b	43	75	9	10	985.0500000000001	1970.1000000000001	92	1
apbb1	20	50	4	8	680.13	1360.26	92	1
apbb2b	51	58	21	10	918.0600000000001	1836.1200000000001	92	1
apbb3	15	34	2	7	477.18	954.36	92	1
apc	74	176	32	44	2308.6800000000003	4617.360000000001	92	1
apc2	65	173	19	29	2532.42	5064.84	92	1
apcdd1l	32	43	9	9	499.95000000000005	999.9000000000001	92	1
apex1	6	32	2	7	375.21000000000004	750.4200000000001	92	1
apex2	27	58	7	7	555.39	1110.78	92	1
aph1b	0	8	8	11	256.41	512.82	92	1
api5	3	36	10	11	523.71	1047.42	92	1
aplf	13	5	4	4	473.22	946.44	92	1
apln	0	4	0	0	77.22	154.44	92	1
aplnr2	15	29	14	15	469.26000000000005	938.5200000000001	92	1
aplnra	4	15	5	4	358.38	716.76	92	1
aplp1	30	47	4	9	705.87	1411.74	92	1
aplp2	23	31	10	10	756.36	1512.72	92	1
apnl	4	27	2	6	185.13	370.26	92	1
apoa1b	22	28	8	6	261.36	522.72	92	1
apoa2	24	11	2	2	139.59	279.18	92	1
apoba	240	184	57	39	3290.76	6581.52	92	1
apobb.1	314	224	50	35	3781.8	7563.6	92	1
apobec2a	18	15	17	14	462.33000000000004	924.6600000000001	92	1
apobec2b	20	16	4	7	274.23	548.46	92	1
apoc4	3	10	4	1	106.92	213.84	92	1
apoda.1	2	10	2	3	185.13	370.26	92	1
apodb	4	0	5	1	207.9	415.8	92	1
apoea	24	12	5	3	259.38	518.76	92	1
apol1	20	37	19	13	698.2800000000001	1396.5600000000002	92	1
apoob	5	4	5	4	214.83	429.66	92	1
apool	11	10	6	4	427.68	855.36	92	1
appa	14	42	7	7	792.99	1585.98	92	1
appb	11	39	7	8	751.4100000000001	1502.8200000000002	92	1
appbp2	1	37	4	8	602.9100000000001	1205.8200000000002	92	1
appl1	10	28	9	8	700.9200000000001	1401.8400000000001	92	1
appl2	7	45	21	11	659.34	1318.68	92	1
aprt	1	9	3	2	180.18	360.36	92	1
aptx	25	16	4	4	328.35	656.7	92	1
aqp10a	11	9	4	4	293.04	586.08	92	1
aqp10b	15	30	9	5	357.39000000000004	714.7800000000001	92	1
aqp11	16	20	2	1	269.28000000000003	538.5600000000001	92	1
aqp12	10	11	1	4	277.2	554.4	92	1
aqp4	12	28	3	2	343.2	686.4	92	1
aqp7	10	16	2	8	306.90000000000003	613.8000000000001	92	1
aqp8b	12	17	3	4	252.45000000000002	504.90000000000003	92	1
aqp9b	1	17	0	5	286.11	572.22	92	1
aqr	23	107	9	20	1456.29	2912.58	92	1
araf	6	41	6	8	603.9	1207.8	92	1
arap3	51	91	19	25	1696.8600000000001	3393.7200000000003	92	1
arcn1b	1	19	7	7	505.89000000000004	1011.7800000000001	92	1
areg	14	19	6	4	235.62	471.24	92	1
arel1	23	76	7	10	1015.4100000000001	2030.8200000000002	92	1
arf1	0	13	0	1	178.20000000000002	356.40000000000003	92	1
arf2a	5	16	4	3	179.19	358.38	92	1
arf2b	0	3	1	2	180.18	360.36	92	1
arf6a	0	7	1	3	174.24	348.48	92	1
arf6b	0	18	0	6	174.24	348.48	92	1
arfgap1	5	19	2	3	421.74	843.48	92	1
arfgap2	7	20	4	4	529.65	1059.3	92	1
arfgap3	17	35	5	7	523.71	1047.42	92	1
arfgef1	20	108	18	27	1929.51	3859.02	92	1
arfgef2	24	135	16	29	1826.5500000000002	3653.1000000000004	92	1
arfgef3	67	131	46	30	2274.03	4548.06	92	1
arfip1	31	26	5	5	495.99	991.98	92	1
arfip2b	3	31	3	8	379.17	758.34	92	1
arfrp1	2	13	1	2	199.98000000000002	399.96000000000004	92	1
arg1	13	17	5	7	343.53000000000003	687.0600000000001	92	1
arg2	4	24	1	3	346.5	693	92	1
arhgap1	13	31	7	3	426.69	853.38	92	1
arhgap10	19	27	4	11	757.35	1514.7	92	1
arhgap11a	21	30	16	8	901.89	1803.78	92	1
arhgap12b	32	87	18	24	938.5200000000001	1877.0400000000002	92	1
arhgap15	18	26	3	3	474.21000000000004	948.4200000000001	92	1
arhgap17a	17	32	53	26	829.62	1659.24	92	1
arhgap17b	19	35	32	17	801.57	1603.14	92	1
arhgap18	23	64	15	10	690.0300000000001	1380.0600000000002	92	1
arhgap19	7	40	6	6	544.1700000000001	1088.3400000000001	92	1
arhgap20	43	33	42	14	1110.78	2221.56	92	1
arhgap21b	113	158	25	22	1782	3564	92	1
arhgap22	36	60	8	10	725.6700000000001	1451.3400000000001	92	1
arhgap23a	70	120	29	28	1797.8400000000001	3595.6800000000003	92	1
arhgap24	45	78	10	9	818.4000000000001	1636.8000000000002	92	1
arhgap27	40	38	13	12	980.1	1960.2	92	1
arhgap27l	51	61	22	18	973.1700000000001	1946.3400000000001	92	1
arhgap28	9	15	7	9	638.5500000000001	1277.1000000000001	92	1
arhgap29a	57	119	18	13	1348.38	2696.76	92	1
arhgap31	60	118	31	27	1244.43	2488.86	92	1
arhgap32a	110	149	22	24	1663.2	3326.4	92	1
arhgap32b	103	150	35	31	1956.5700000000002	3913.1400000000003	92	1
arhgap35a	38	124	13	29	1547.3700000000001	3094.7400000000002	92	1
arhgap35b	17	156	14	24	1514.7	3029.4	92	1
arhgap36	7	11	16	9	610.83	1221.66	92	1
arhgap39	5	60	7	16	994.95	1989.9	92	1
arhgap42a	38	73	8	13	982.08	1964.16	92	1
arhgap45b	29	50	24	19	1304.8200000000002	2609.6400000000003	92	1
arhgap4b	21	55	8	18	932.9100000000001	1865.8200000000002	92	1
arhgap5	40	101	29	24	1500.8400000000001	3001.6800000000003	92	1
arhgap9	39	64	15	18	906.84	1813.68	92	1
arhgdig	10	11	4	3	222.75	445.5	92	1
arhgef10	25	52	38	25	1437.48	2874.96	92	1
arhgef10la	20	40	21	16	1271.16	2542.32	92	1
arhgef11	16	53	46	43	1435.5	2871	92	1
arhgef12a	34	76	10	16	1419.66	2839.32	92	1
arhgef16	37	42	19	9	692.01	1384.02	92	1
arhgef18a	77	44	20	11	992.97	1985.94	92	1
arhgef18b	77	112	44	28	1652.3100000000002	3304.6200000000003	92	1
arhgef19	32	100	11	13	1020.69	2041.38	92	1
arhgef1a	29	47	7	6	924.6600000000001	1849.3200000000002	92	1
arhgef1b	43	37	31	14	1054.3500000000001	2108.7000000000003	92	1
arhgef2	17	43	6	5	895.95	1791.9	92	1
arhgef25a	21	29	7	6	746.46	1492.92	92	1
arhgef28a	28	44	39	25	1708.74	3417.48	92	1
arhgef3	16	21	7	13	723.69	1447.38	92	1
arhgef33	47	49	14	18	836.5500000000001	1673.1000000000001	92	1
arhgef37	33	29	15	12	820.71	1641.42	92	1
arhgef38	28	73	17	17	802.89	1605.78	92	1
arhgef39	8	22	6	1	416.46000000000004	832.9200000000001	92	1
arhgef3l	18	42	6	7	510.84000000000003	1021.6800000000001	92	1
arhgef4	20	42	6	8	648.45	1296.9	92	1
arhgef40	46	98	30	31	1711.71	3423.42	92	1
arhgef5	132	87	49	36	1783.98	3567.96	92	1
arhgef6	19	42	13	9	768.24	1536.48	92	1
arhgef7a	18	56	4	11	863.94	1727.88	92	1
arhgef7b	29	56	14	6	842.49	1684.98	92	1
arid1aa	69	168	29	44	2274.03	4548.06	92	1
arid1ab	52	152	46	34	2303.73	4607.46	92	1
arid1b	75	115	30	34	2282.94	4565.88	92	1
arid2	46	112	19	21	1641.42	3282.84	92	1
arid3a	13	24	8	7	542.52	1085.04	92	1
arid3c	17	29	4	7	603.9	1207.8	92	1
arid4a	77	59	37	15	1372.14	2744.28	92	1
arid4b	44	74	26	20	1371.8100000000002	2743.6200000000003	92	1
arid5a	38	51	5	14	594.99	1189.98	92	1
arid5b	47	103	22	33	1171.17	2342.34	92	1
arid6	17	20	14	9	553.4100000000001	1106.8200000000002	92	1
arih1	10	32	1	4	531.63	1063.26	92	1
arih2	2	15	3	3	507.87	1015.74	92	1
arl1	0	21	2	6	180.18	360.36	92	1
arl10	4	7	7	1	222.75	445.5	92	1
arl11	16	9	4	3	223.74	447.48	92	1
arl13a	36	21	7	5	478.17	956.34	92	1
arl13b	11	13	10	9	400.62	801.24	92	1
arl15a	5	16	3	3	254.43	508.86	92	1
arl16	7	13	0	2	174.24	348.48	92	1
arl2	3	12	0	3	183.15	366.3	92	1
arl3b	0	20	3	5	181.17000000000002	362.34000000000003	92	1
arl3l1	0	10	1	2	186.12	372.24	92	1
arl4aa	4	15	0	4	198.99	397.98	92	1
arl4ab	5	22	4	3	198.99	397.98	92	1
arl4d	9	10	4	1	199.98000000000002	399.96000000000004	92	1
arl5a	1	11	0	2	178.20000000000002	356.40000000000003	92	1
arl5c	2	10	1	2	178.20000000000002	356.40000000000003	92	1
arl6	0	10	0	0	184.14000000000001	368.28000000000003	92	1
arl6ip1	5	11	7	4	201.96	403.92	92	1
arl6ip4	10	16	7	7	243.54000000000002	487.08000000000004	92	1
arl6ip5a	1	6	4	1	189.09	378.18	92	1
arl6ip5b	10	11	2	2	190.08	380.16	92	1
arl6ip6	12	12	1	2	128.70000000000002	257.40000000000003	92	1
arl8	0	10	0	1	178.20000000000002	356.40000000000003	92	1
arl8ba	1	7	2	1	185.13	370.26	92	1
arl8bb	0	12	1	1	185.13	370.26	92	1
arl9	2	3	8	0	249.48000000000002	498.96000000000004	92	1
armc1	2	13	1	1	274.23	548.46	92	1
armc10	8	24	0	5	339.57	679.14	92	1
armc1l	3	20	5	2	266.31	532.62	92	1
armc2	34	51	13	12	823.0200000000001	1646.0400000000002	92	1
armc3	56	41	7	9	808.83	1617.66	92	1
armc5	36	88	19	16	1209.78	2419.56	92	1
armc6	17	57	3	6	463.32000000000005	926.6400000000001	92	1
armc7	8	6	9	5	231.66000000000003	463.32000000000005	92	1
armc8	3	37	10	3	692.01	1384.02	92	1
armh1	25	29	13	7	396.99	793.98	92	1
armh3	6	34	4	11	683.1	1366.2	92	1
armt1	24	44	6	8	449.46000000000004	898.9200000000001	92	1
arnt	19	56	8	14	773.19	1546.38	92	1
arnt2	7	44	3	3	728.64	1457.28	92	1
arntl1a	4	30	6	2	632.61	1265.22	92	1
arpc1a	2	15	2	2	367.29	734.58	92	1
arpc2	3	14	1	4	297	594	92	1
arpc3	2	10	1	1	177.21	354.42	92	1
arpc4	1	10	0	3	167.31	334.62	92	1
arpc4l	0	11	2	4	167.31	334.62	92	1
arpc5b	0	7	0	1	149.49	298.98	92	1
arpin	5	3	4	3	224.73000000000002	449.46000000000004	92	1
arpp19b	0	7	0	1	111.87	223.74	92	1
arpp21	28	21	16	6	660.33	1320.66	92	1
arr3a	12	21	4	5	352.44	704.88	92	1
arr3b	14	22	3	6	401.94	803.88	92	1
arrb1	0	21	2	3	417.12	834.24	92	1
arrb2b	3	22	4	1	403.92	807.84	92	1
arrdc1a	29	22	8	9	449.46000000000004	898.9200000000001	92	1
arrdc1b	31	32	29	17	433.62	867.24	92	1
arrdc2	17	47	6	9	489.39000000000004	978.7800000000001	92	1
arrdc3a	3	23	4	3	408.87	817.74	92	1
arsa	13	37	6	8	495.99	991.98	92	1
arsb	32	27	12	7	509.85	1019.7	92	1
arsh	28	48	10	9	591.03	1182.06	92	1
arsia	16	45	4	7	572.22	1144.44	92	1
arsj	27	63	5	5	560.34	1120.68	92	1
arsk	27	48	6	6	517.77	1035.54	92	1
arv1	12	13	1	3	238.59	477.18	92	1
arvcfa	33	60	8	11	882.09	1764.18	92	1
arvcfb	12	66	8	14	986.0400000000001	1972.0800000000002	92	1
arxa	6	26	5	4	472.23	944.46	92	1
as3mt	29	32	7	1	375.21000000000004	750.4200000000001	92	1
asah1b	18	36	4	9	389.07	778.14	92	1
asah2	16	26	13	10	723.69	1447.38	92	1
asap1b	5	56	19	31	1143.45	2286.9	92	1
asap2a	10	52	10	11	986.0400000000001	1972.0800000000002	92	1
asap2b	15	23	35	11	1026.63	2053.26	92	1
asap3	39	84	15	7	999.9000000000001	1999.8000000000002	92	1
asb1	13	36	6	11	374.88	749.76	92	1
asb10	17	58	4	14	540.87	1081.74	92	1
asb11	5	8	6	3	320.76	641.52	92	1
asb13b	13	23	7	4	331.32	662.64	92	1
asb14b	40	46	14	9	591.69	1183.38	92	1
asb16	27	29	5	11	460.35	920.7	92	1
asb2a.1	27	59	13	21	676.1700000000001	1352.3400000000001	92	1
asb3	53	51	8	10	540.5400000000001	1081.0800000000002	92	1
asb4	36	54	6	11	462.33000000000004	924.6600000000001	92	1
asb5a	24	32	1	4	329.67	659.34	92	1
asb5b	11	15	3	8	302.94	605.88	92	1
asb6	6	21	7	7	434.61	869.22	92	1
asb7	3	28	0	5	328.68	657.36	92	1
asb8	1	32	0	3	287.1	574.2	92	1
ascc1	20	31	4	6	356.40000000000003	712.8000000000001	92	1
ascc2	24	43	17	15	740.52	1481.04	92	1
ascl1a	2	7	1	2	200.97	401.94	92	1
ascl1b	6	13	1	1	201.96	403.92	92	1
asf1ba	1	17	0	3	196.02	392.04	92	1
asf1bb	5	15	1	2	198	396	92	1
asgrl2	11	8	4	0	272.25	544.5	92	1
ash1l	83	207	35	36	2938.32	5876.64	92	1
ash2l	7	43	8	12	588.0600000000001	1176.1200000000001	92	1
asic1b	21	58	7	6	720.72	1441.44	92	1
asic1c	27	41	19	5	782.4300000000001	1564.8600000000001	92	1
asic2	14	55	4	13	743.49	1486.98	92	1
asic4a	9	39	8	9	557.37	1114.74	92	1
asip1	0	3	1	1	123.75	247.5	92	1
asip2b	6	7	0	0	115.83000000000001	231.66000000000003	92	1
asl	4	22	2	4	461.34000000000003	922.6800000000001	92	1
asmt	9	8	3	5	355.41	710.82	92	1
asmt2	14	12	1	5	346.5	693	92	1
asmtl	24	44	17	10	668.25	1336.5	92	1
asns	1	3	1	3	395.67	791.34	92	1
asnsd1	54	53	17	11	592.02	1184.04	92	1
aspa	9	16	0	2	312.51	625.02	92	1
aspdh	19	34	1	4	362.67	725.34	92	1
aspg	21	16	72	23	428.01000000000005	856.0200000000001	92	1
asph	13	10	4	5	520.41	1040.82	92	1
asphd1	6	39	0	1	360.36	720.72	92	1
asphd2	6	29	1	3	366.3	732.6	92	1
aspm	187	208	53	51	3028.4100000000003	6056.820000000001	92	1
aspn	8	20	5	6	367.29	734.58	92	1
aspscr1	36	46	5	5	609.84	1219.68	92	1
asrgl1	17	14	12	4	331.65000000000003	663.3000000000001	92	1
ass1	9	21	7	11	442.53000000000003	885.0600000000001	92	1
aste1a	51	28	17	5	672.21	1344.42	92	1
aste1b	46	55	16	9	708.84	1417.68	92	1
astn1	18	96	10	19	1307.13	2614.26	92	1
asxl2	89	92	12	11	1157.64	2315.28	92	1
asz1	45	21	11	5	477.18	954.36	92	1
atad1a	14	39	1	5	378.18	756.36	92	1
atad1b	1	28	1	4	361.35	722.7	92	1
atad2b	20	68	19	21	1451.3400000000001	2902.6800000000003	92	1
atad3	22	61	6	12	682.11	1364.22	92	1
atad5a	140	156	35	24	1778.0400000000002	3556.0800000000004	92	1
atad5b	103	60	33	23	942.48	1884.96	92	1
atat1	16	11	5	6	382.47	764.94	92	1
atcaya	7	16	3	7	377.19	754.38	92	1
atf1	8	23	0	2	304.92	609.84	92	1
atf2	18	20	10	8	500.94	1001.88	92	1
atf3	5	9	7	5	226.71	453.42	92	1
atf4a	24	18	18	4	383.13	766.26	92	1
atf4b	28	15	10	15	436.59000000000003	873.1800000000001	92	1
atf5a	22	30	4	2	500.94	1001.88	92	1
atf5b	15	26	5	8	540.21	1080.42	92	1
atf6	20	43	5	11	639.5400000000001	1279.0800000000002	92	1
atf6b	19	25	21	9	667.26	1334.52	92	1
atf7a	3	29	1	2	500.94	1001.88	92	1
atf7b	7	40	2	8	490.71000000000004	981.4200000000001	92	1
atf7ip2	24	9	8	5	550.44	1100.88	92	1
atg101	0	17	2	2	216.81	433.62	92	1
atg13	3	23	9	6	521.73	1043.46	92	1
atg14	12	30	4	6	500.94	1001.88	92	1
atg16l1	7	29	4	5	614.7900000000001	1229.5800000000002	92	1
atg2a	37	134	15	20	2018.6100000000001	4037.2200000000003	92	1
atg2b	56	182	12	28	2056.23	4112.46	92	1
atg3	3	13	4	3	310.86	621.72	92	1
atg4b	4	20	1	6	389.07	778.14	92	1
atg4c	21	26	3	5	474.21000000000004	948.4200000000001	92	1
atg4da	15	46	3	14	497.97	995.94	92	1
atg5	6	9	5	4	273.24	546.48	92	1
atg7	5	42	3	5	717.75	1435.5	92	1
atg9a	10	69	9	13	844.47	1688.94	92	1
atg9b	5	55	10	8	800.9100000000001	1601.8200000000002	92	1
atic	14	55	5	11	586.08	1172.16	92	1
atl1	9	41	4	5	558.36	1116.72	92	1
atl3	19	37	2	7	506.88	1013.76	92	1
atm	111	190	59	50	3058.11	6116.22	92	1
atmin	44	79	8	17	755.37	1510.74	92	1
atn1	30	95	38	24	1749.3300000000002	3498.6600000000003	92	1
atoh1a	20	38	8	9	367.29	734.58	92	1
atoh1b	11	17	14	6	283.14	566.28	92	1
atoh1c	9	8	1	1	196.02	392.04	92	1
atoh7	2	15	3	3	142.56	285.12	92	1
atoh8	28	21	8	7	443.52000000000004	887.0400000000001	92	1
atox1	0	4	0	0	68.31	136.62	92	1
atp10a	42	63	21	13	1414.71	2829.42	92	1
atp10d	69	90	11	17	1354.98	2709.96	92	1
atp11a	25	74	10	20	1234.8600000000001	2469.7200000000003	92	1
atp11b	15	74	10	12	1251.3600000000001	2502.7200000000003	92	1
atp11c	23	62	6	11	1186.68	2373.36	92	1
atp13a1	24	96	9	13	1185.03	2370.06	92	1
atp13a2	44	67	17	17	1141.47	2282.94	92	1
atp13a3	20	78	18	15	1255.3200000000002	2510.6400000000003	92	1
atp1a2a	3	31	21	24	1000.8900000000001	2001.7800000000002	92	1
atp1a3a	8	89	4	17	1012.7700000000001	2025.5400000000002	92	1
atp1a3b	6	66	5	15	1012.7700000000001	2025.5400000000002	92	1
atp1b1a	25	11	12	3	297	594	92	1
atp1b1b	19	19	2	1	298.98	597.96	92	1
atp1b2a	6	15	4	3	286.11	572.22	92	1
atp1b2b	25	14	2	1	282.15000000000003	564.3000000000001	92	1
atp1b3a	12	15	3	1	277.2	554.4	92	1
atp1b4	7	23	4	3	339.57	679.14	92	1
atp23	5	28	2	8	231.66000000000003	463.32000000000005	92	1
atp2a1	9	70	9	17	987.0300000000001	1974.0600000000002	92	1
atp2a1l	17	62	8	11	987.69	1975.38	92	1
atp2a2b	3	77	5	15	1037.19	2074.38	92	1
atp2a3	15	74	8	15	995.94	1991.88	92	1
atp2b1a	13	111	30	29	1294.26	2588.52	92	1
atp2b2	11	88	5	10	1309.77	2619.54	92	1
atp2b3b	2	7	14	14	1297.5600000000002	2595.1200000000003	92	1
atp2c1	8	41	4	9	909.8100000000001	1819.6200000000001	92	1
atp5f1b	3	43	0	22	512.82	1025.64	92	1
atp5f1c	3	28	3	10	292.38	584.76	92	1
atp5f1d	1	13	2	2	159.39000000000001	318.78000000000003	92	1
atp5f1e	3	4	0	0	52.470000000000006	104.94000000000001	92	1
atp5fa1	1	42	2	5	546.48	1092.96	92	1
atp5if1b	2	2	0	0	106.92	213.84	92	1
atp5l	3	5	0	0	102.96000000000001	205.92000000000002	92	1
atp5mc1	0	13	1	1	136.62	273.24	92	1
atp5mc3a	1	13	0	1	138.6	277.2	92	1
atp5md	1	7	2	2	58.410000000000004	116.82000000000001	92	1
atp5mea	1	0	2	2	70.29	140.58	92	1
atp5mf	0	4	0	0	89.10000000000001	178.20000000000002	92	1
atp5mpl	1	1	0	1	52.470000000000006	104.94000000000001	92	1
atp5pb	2	21	2	2	250.47	500.94	92	1
atp5pd	10	8	6	4	160.38	320.76	92	1
atp5pf	2	12	0	1	106.92	213.84	92	1
atp5po	8	15	1	2	205.92000000000002	411.84000000000003	92	1
atp6ap1a	12	21	8	6	482.13	964.26	92	1
atp6ap1b	3	3	0	2	443.52000000000004	887.0400000000001	92	1
atp6ap1la	7	13	7	7	324.72	649.44	92	1
atp6ap1lb	1	23	3	7	338.58000000000004	677.1600000000001	92	1
atp6ap2	9	27	1	8	359.37	718.74	92	1
atp6v0a1a	22	68	13	17	842.49	1684.98	92	1
atp6v0a2a	11	51	15	19	840.51	1681.02	92	1
atp6v0a2b	25	82	14	8	841.5	1683	92	1
atp6v0b	0	12	0	1	209.88000000000002	419.76000000000005	92	1
atp6v0ca	1	10	1	0	153.45000000000002	306.90000000000003	92	1
atp6v0cb	0	12	1	1	152.46	304.92	92	1
atp6v0e1	0	3	6	1	81.18	162.36	92	1
atp6v1ab	5	33	3	6	611.82	1223.64	92	1
atp6v1ba	0	33	1	3	498.96000000000004	997.9200000000001	92	1
atp6v1c1b	1	32	2	4	379.17	758.34	92	1
atp6v1c2	43	28	5	6	399.96000000000004	799.9200000000001	92	1
atp6v1d	3	17	0	2	246.51000000000002	493.02000000000004	92	1
atp6v1e1a	9	18	3	3	224.73000000000002	449.46000000000004	92	1
atp6v1e1b	5	13	1	4	224.73000000000002	449.46000000000004	92	1
atp6v1f	0	4	0	1	118.80000000000001	237.60000000000002	92	1
atp6v1g1	1	7	0	0	117.81	235.62	92	1
