gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
angptl7	14	23	2	1	338.58000000000004	677.1600000000001	95	1
ank2a	233	283	120	65	4467.87	8935.74	95	1
ank2b	210	208	36	33	3351.15	6702.3	95	1
ank3a	113	316	16	38	4553.67	9107.34	95	1
ankdd1a	24	28	5	5	554.4	1108.8	95	1
ankdd1b	31	34	6	4	548.46	1096.92	95	1
ankef1a	70	73	10	6	783.09	1566.18	95	1
ankfn1	29	33	15	16	1063.26	2126.52	95	1
ankfy1	15	82	5	13	1158.3	2316.6	95	1
ankha	5	38	16	12	495.99	991.98	95	1
ankhd1	48	165	14	42	2666.07	5332.14	95	1
ankk1	52	47	8	9	743.49	1486.98	95	1
ankle1	90	103	16	17	1096.92	2193.84	95	1
ankle2	54	69	7	7	972.1800000000001	1944.3600000000001	95	1
ankmy1	49	46	5	12	950.4000000000001	1900.8000000000002	95	1
ankmy2a	7	16	4	4	413.82	827.64	95	1
ankra2	3	27	8	5	320.76	641.52	95	1
ankrd10b	11	20	2	3	341.55	683.1	95	1
ankrd11	73	258	0	0	2840.31	5680.62	95	1
ankrd12	104	152	53	37	1926.21	3852.42	95	1
ankrd13a	20	64	5	3	594.99	1189.98	95	1
ankrd13b	14	32	10	10	647.46	1294.92	95	1
ankrd13c	12	31	3	4	513.8100000000001	1027.6200000000001	95	1
ankrd13d	15	55	2	8	629.64	1259.28	95	1
ankrd16	21	29	2	7	368.28000000000003	736.5600000000001	95	1
ankrd1a	8	15	3	4	301.95	603.9	95	1
ankrd22	9	9	1	0	190.08	380.16	95	1
ankrd24	48	65	21	13	1117.71	2235.42	95	1
ankrd27	42	55	18	8	1125.63	2251.26	95	1
ankrd28b	11	66	3	8	1042.47	2084.94	95	1
ankrd29	11	14	5	3	296.01	592.02	95	1
ankrd33ba	22	30	2	0	522.72	1045.44	95	1
ankrd34ba	43	36	6	6	515.7900000000001	1031.5800000000002	95	1
ankrd34c	26	62	4	2	523.71	1047.42	95	1
ankrd39	6	16	5	3	188.10000000000002	376.20000000000005	95	1
ankrd40	13	24	5	2	406.89000000000004	813.7800000000001	95	1
ankrd44	12	45	27	12	1063.26	2126.52	95	1
ankrd45	11	8	0	0	147.18	294.36	95	1
ankrd49	13	20	3	3	230.67000000000002	461.34000000000003	95	1
ankrd50	20	179	11	23	1413.72	2827.44	95	1
ankrd50l	77	140	11	13	1384.02	2768.04	95	1
ankrd52a	13	58	0	8	1067.22	2134.44	95	1
ankrd54	8	17	0	0	320.76	641.52	95	1
ankrd6a	19	4	8	2	654.39	1308.78	95	1
ankrd6b	31	52	14	5	729.63	1459.26	95	1
ankrd9	15	21	1	5	273.24	546.48	95	1
anks1ab	17	38	18	17	729.3000000000001	1458.6000000000001	95	1
anks1b	22	68	21	20	1339.8	2679.6	95	1
anks3	20	75	2	12	627.6600000000001	1255.3200000000002	95	1
anks4b	27	41	6	3	425.70000000000005	851.4000000000001	95	1
ankzf1	40	60	11	8	740.52	1481.04	95	1
anln	45	71	20	22	1190.97	2381.94	95	1
ano10a	25	50	8	11	643.5	1287	95	1
ano10b	29	51	7	2	673.2	1346.4	95	1
ano11	22	76	16	9	944.13	1888.26	95	1
ano2b	26	54	8	8	1049.4	2098.8	95	1
ano3	9	46	5	7	965.25	1930.5	95	1
ano5a	14	60	2	6	1002.87	2005.74	95	1
ano5b	56	92	0	0	910.8000000000001	1821.6000000000001	95	1
ano6	58	73	7	6	912.7800000000001	1825.5600000000002	95	1
ano7	19	45	7	4	878.13	1756.26	95	1
ano8b	21	93	15	15	1144.77	2289.54	95	1
ano9b	50	56	27	22	769.23	1538.46	95	1
anos1b	32	43	16	9	693	1386	95	1
anp32b	0	9	1	2	261.36	522.72	95	1
anp32e	5	5	5	3	313.83000000000004	627.6600000000001	95	1
antkmt	5	12	2	2	220.77	441.54	95	1
antxr1a	20	25	15	12	615.78	1231.56	95	1
antxr1b	21	39	20	18	601.9200000000001	1203.8400000000001	95	1
antxr1c	8	14	4	2	557.37	1114.74	95	1
antxr1d	14	40	11	4	576.1800000000001	1152.3600000000001	95	1
antxr2a	21	14	6	3	491.04	982.08	95	1
anxa11b	5	28	6	7	495	990	95	1
anxa13	5	22	2	2	313.83000000000004	627.6600000000001	95	1
anxa13l	7	27	2	6	313.83000000000004	627.6600000000001	95	1
anxa1a	16	23	5	1	369.27000000000004	738.5400000000001	95	1
anxa2a	13	29	2	1	334.62	669.24	95	1
anxa3a	9	7	8	2	336.6	673.2	95	1
anxa3b	15	23	1	6	335.61	671.22	95	1
anxa4	10	21	1	3	317.79	635.58	95	1
anxa5a	9	21	2	2	313.83000000000004	627.6600000000001	95	1
anxa5b	10	21	2	1	317.79	635.58	95	1
anxa6	22	38	3	8	659.34	1318.68	95	1
aoc1	20	54	1	6	735.57	1471.14	95	1
aoc2	51	70	0	0	753.39	1506.78	95	1
aox6	43	75	16	13	1351.3500000000001	2702.7000000000003	95	1
ap1ar	9	14	1	2	297	594	95	1
ap1b1	3	72	4	9	964.26	1928.52	95	1
ap1g1	1	53	0	0	813.7800000000001	1627.5600000000002	95	1
ap1g2	15	44	3	8	792	1584	95	1
ap1m1	1	28	0	4	421.41	842.82	95	1
ap1m2	5	26	2	6	379.17	758.34	95	1
ap1m3	5	29	1	4	419.76000000000005	839.5200000000001	95	1
ap1s1	0	11	0	2	156.42000000000002	312.84000000000003	95	1
ap1s2	0	5	0	0	156.42000000000002	312.84000000000003	95	1
ap1s3a	5	14	2	0	153.45000000000002	306.90000000000003	95	1
ap1s3b	0	9	0	1	167.31	334.62	95	1
ap2a1	2	55	0	5	974.1600000000001	1948.3200000000002	95	1
ap2b1	2	67	1	9	944.46	1888.92	95	1
ap2s1	0	7	0	2	141.57	283.14	95	1
ap3b1a	20	54	13	10	1144.1100000000001	2288.2200000000003	95	1
ap3d1	17	78	8	12	1283.04	2566.08	95	1
ap3m1	8	18	1	3	414.81	829.62	95	1
ap3m2	3	28	2	2	414.81	829.62	95	1
ap3s2	3	10	1	2	191.07000000000002	382.14000000000004	95	1
ap4b1	30	51	2	12	788.0400000000001	1576.0800000000002	95	1
ap4e1	49	80	6	11	1122.66	2245.32	95	1
ap4m1	8	16	2	1	459.36	918.72	95	1
ap4s1	0	1	1	0	143.55	287.1	95	1
ap5b1	71	72	11	15	942.48	1884.96	95	1
ap5m1	14	60	2	3	487.08000000000004	974.1600000000001	95	1
ap5s1	7	7	4	0	198.99	397.98	95	1
ap5z1	32	66	7	12	808.83	1617.66	95	1
apaf1	45	61	13	12	1243.44	2486.88	95	1
apba1a	48	97	9	7	951.3900000000001	1902.7800000000002	95	1
apba2a	39	44	7	6	757.35	1514.7	95	1
apba2b	43	75	0	0	985.0500000000001	1970.1000000000001	95	1
apbb1	20	50	2	5	680.13	1360.26	95	1
apbb2b	51	58	6	7	918.0600000000001	1836.1200000000001	95	1
apbb3	15	34	2	7	477.18	954.36	95	1
apc	74	176	24	19	2308.6800000000003	4617.360000000001	95	1
apc2	65	173	17	22	2532.42	5064.84	95	1
apcdd1l	32	43	11	7	499.95000000000005	999.9000000000001	95	1
apex1	6	32	3	6	375.21000000000004	750.4200000000001	95	1
apex2	27	58	3	10	555.39	1110.78	95	1
aph1b	0	8	0	0	256.41	512.82	95	1
api5	3	36	2	9	523.71	1047.42	95	1
aplf	13	5	5	0	473.22	946.44	95	1
apln	0	4	0	1	77.22	154.44	95	1
aplnr2	15	29	11	7	469.26000000000005	938.5200000000001	95	1
aplnra	4	15	3	2	358.38	716.76	95	1
aplp1	30	47	4	6	705.87	1411.74	95	1
aplp2	23	31	9	5	756.36	1512.72	95	1
apnl	4	27	1	6	185.13	370.26	95	1
apoa1b	22	28	3	2	261.36	522.72	95	1
apoa2	24	11	1	2	139.59	279.18	95	1
apoba	240	184	58	39	3290.76	6581.52	95	1
apobb.1	314	224	50	50	3781.8	7563.6	95	1
apobec2a	18	15	7	9	462.33000000000004	924.6600000000001	95	1
apobec2b	20	16	1	2	274.23	548.46	95	1
apoc4	3	10	1	1	106.92	213.84	95	1
apoda.1	2	10	1	5	185.13	370.26	95	1
apodb	4	0	11	3	207.9	415.8	95	1
apoea	24	12	2	0	259.38	518.76	95	1
apol1	20	36	16	8	683.1	1366.2	95	1
apoob	5	4	5	2	214.83	429.66	95	1
apool	11	10	5	1	427.68	855.36	95	1
appa	14	42	7	4	792.99	1585.98	95	1
appb	11	39	4	8	751.4100000000001	1502.8200000000002	95	1
appbp2	1	37	1	3	602.9100000000001	1205.8200000000002	95	1
appl1	10	28	9	8	700.9200000000001	1401.8400000000001	95	1
appl2	7	45	11	16	659.34	1318.68	95	1
aprt	1	9	4	0	180.18	360.36	95	1
aptx	25	16	2	4	328.35	656.7	95	1
aqp10a	11	9	4	4	293.04	586.08	95	1
aqp10b	15	30	3	2	357.39000000000004	714.7800000000001	95	1
aqp11	16	20	3	0	269.28000000000003	538.5600000000001	95	1
aqp12	10	11	0	2	277.2	554.4	95	1
aqp4	12	28	4	4	343.2	686.4	95	1
aqp7	10	16	2	4	306.90000000000003	613.8000000000001	95	1
aqp8b	12	17	1	3	252.45000000000002	504.90000000000003	95	1
aqp9b	1	17	0	0	286.11	572.22	95	1
aqr	23	107	5	18	1456.29	2912.58	95	1
araf	6	41	0	6	603.9	1207.8	95	1
arap3	51	91	15	14	1696.8600000000001	3393.7200000000003	95	1
arcn1b	1	19	3	6	505.89000000000004	1011.7800000000001	95	1
areg	14	19	1	3	235.62	471.24	95	1
arel1	23	76	3	13	1015.4100000000001	2030.8200000000002	95	1
arf1	0	13	2	3	178.20000000000002	356.40000000000003	95	1
arf2a	5	16	3	2	179.19	358.38	95	1
arf2b	0	3	1	1	180.18	360.36	95	1
arf6a	0	7	2	0	174.24	348.48	95	1
arf6b	0	18	0	2	174.24	348.48	95	1
arfgap1	5	19	0	1	421.74	843.48	95	1
arfgap2	7	20	0	0	529.65	1059.3	95	1
arfgap3	17	35	1	3	523.71	1047.42	95	1
arfgef1	20	108	7	13	1929.51	3859.02	95	1
arfgef2	24	135	6	17	1826.5500000000002	3653.1000000000004	95	1
arfgef3	67	131	12	25	2274.03	4548.06	95	1
arfip1	31	26	13	5	495.99	991.98	95	1
arfip2b	3	31	2	3	379.17	758.34	95	1
arfrp1	2	13	0	3	199.98000000000002	399.96000000000004	95	1
arg1	13	17	1	6	343.53000000000003	687.0600000000001	95	1
arg2	4	24	2	7	346.5	693	95	1
arhgap1	13	31	6	8	426.69	853.38	95	1
arhgap10	19	27	2	4	757.35	1514.7	95	1
arhgap11a	21	30	13	11	901.89	1803.78	95	1
arhgap12b	32	87	7	12	938.5200000000001	1877.0400000000002	95	1
arhgap15	18	26	2	3	474.21000000000004	948.4200000000001	95	1
arhgap17a	17	32	36	16	829.62	1659.24	95	1
arhgap17b	19	35	29	12	801.57	1603.14	95	1
arhgap18	23	64	4	10	690.0300000000001	1380.0600000000002	95	1
arhgap19	7	40	7	10	544.1700000000001	1088.3400000000001	95	1
arhgap20	43	33	37	23	1110.78	2221.56	95	1
arhgap21b	113	158	17	20	1782	3564	95	1
arhgap22	36	60	7	6	725.6700000000001	1451.3400000000001	95	1
arhgap23a	70	120	17	16	1797.8400000000001	3595.6800000000003	95	1
arhgap24	45	78	4	6	818.4000000000001	1636.8000000000002	95	1
arhgap27	40	38	2	8	980.1	1960.2	95	1
arhgap27l	51	61	16	7	973.1700000000001	1946.3400000000001	95	1
arhgap28	9	15	7	5	638.5500000000001	1277.1000000000001	95	1
arhgap29a	57	119	6	16	1348.38	2696.76	95	1
arhgap31	60	118	23	19	1244.43	2488.86	95	1
arhgap32a	110	149	9	21	1663.2	3326.4	95	1
arhgap32b	103	150	18	20	1956.5700000000002	3913.1400000000003	95	1
arhgap35a	38	124	11	16	1547.3700000000001	3094.7400000000002	95	1
arhgap35b	17	156	4	12	1514.7	3029.4	95	1
arhgap36	7	11	9	3	610.83	1221.66	95	1
arhgap39	5	60	1	8	994.95	1989.9	95	1
arhgap42a	38	73	1	9	982.08	1964.16	95	1
arhgap45b	29	50	12	12	1304.8200000000002	2609.6400000000003	95	1
arhgap4b	21	55	3	7	932.9100000000001	1865.8200000000002	95	1
arhgap5	40	101	23	20	1500.8400000000001	3001.6800000000003	95	1
arhgap9	39	64	19	14	906.84	1813.68	95	1
arhgdig	10	11	5	4	222.75	445.5	95	1
arhgef10	25	52	20	16	1437.48	2874.96	95	1
arhgef10la	20	40	10	11	1271.16	2542.32	95	1
arhgef11	16	53	37	25	1435.5	2871	95	1
arhgef12a	34	76	6	12	1419.66	2839.32	95	1
arhgef16	37	42	12	12	692.01	1384.02	95	1
arhgef18a	77	44	16	11	992.97	1985.94	95	1
arhgef18b	77	112	22	25	1652.3100000000002	3304.6200000000003	95	1
arhgef19	32	100	11	11	1020.69	2041.38	95	1
arhgef1a	29	47	7	8	924.6600000000001	1849.3200000000002	95	1
arhgef1b	43	37	30	7	1054.3500000000001	2108.7000000000003	95	1
arhgef2	17	43	9	7	895.95	1791.9	95	1
arhgef25a	21	29	4	3	746.46	1492.92	95	1
arhgef28a	28	44	32	21	1708.74	3417.48	95	1
arhgef3	16	21	7	9	723.69	1447.38	95	1
arhgef33	47	49	7	8	836.5500000000001	1673.1000000000001	95	1
arhgef37	33	29	17	12	820.71	1641.42	95	1
arhgef38	28	73	10	8	802.89	1605.78	95	1
arhgef39	8	22	5	1	416.46000000000004	832.9200000000001	95	1
arhgef3l	18	42	5	4	510.84000000000003	1021.6800000000001	95	1
arhgef4	20	42	4	10	648.45	1296.9	95	1
arhgef40	46	98	25	18	1711.71	3423.42	95	1
arhgef5	132	87	30	21	1783.98	3567.96	95	1
arhgef6	19	42	8	7	768.24	1536.48	95	1
arhgef7a	18	56	6	12	863.94	1727.88	95	1
arhgef7b	29	56	4	6	842.49	1684.98	95	1
arid1aa	69	168	19	35	2274.03	4548.06	95	1
arid1ab	52	152	22	28	2303.73	4607.46	95	1
arid1b	75	115	22	23	2282.94	4565.88	95	1
arid2	46	112	14	13	1641.42	3282.84	95	1
arid3a	13	24	2	9	542.52	1085.04	95	1
arid3c	17	29	2	2	603.9	1207.8	95	1
arid4a	77	59	15	14	1372.14	2744.28	95	1
arid4b	44	74	21	13	1371.8100000000002	2743.6200000000003	95	1
arid5a	38	51	5	9	594.99	1189.98	95	1
arid5b	47	103	11	13	1171.17	2342.34	95	1
arid6	17	20	13	6	553.4100000000001	1106.8200000000002	95	1
arih1	10	32	1	1	531.63	1063.26	95	1
arih2	2	15	2	5	507.87	1015.74	95	1
arl1	0	21	1	0	180.18	360.36	95	1
arl10	4	7	4	3	222.75	445.5	95	1
arl11	16	9	0	6	223.74	447.48	95	1
arl13a	36	21	6	1	478.17	956.34	95	1
arl13b	11	13	6	3	400.62	801.24	95	1
arl15a	5	16	1	4	254.43	508.86	95	1
arl16	7	13	2	2	174.24	348.48	95	1
arl2	3	12	0	1	183.15	366.3	95	1
arl3b	0	20	2	3	181.17000000000002	362.34000000000003	95	1
arl3l1	0	10	0	1	186.12	372.24	95	1
arl4aa	4	15	1	2	198.99	397.98	95	1
arl4ab	5	22	2	1	198.99	397.98	95	1
arl4d	9	10	2	0	199.98000000000002	399.96000000000004	95	1
arl5a	1	11	0	0	178.20000000000002	356.40000000000003	95	1
arl5c	2	10	1	1	178.20000000000002	356.40000000000003	95	1
arl6	0	10	0	0	184.14000000000001	368.28000000000003	95	1
arl6ip1	5	11	7	2	201.96	403.92	95	1
arl6ip4	10	16	5	6	243.54000000000002	487.08000000000004	95	1
arl6ip5a	1	6	0	1	189.09	378.18	95	1
arl6ip5b	10	11	3	3	190.08	380.16	95	1
arl6ip6	12	12	2	3	128.70000000000002	257.40000000000003	95	1
arl8	0	10	0	1	178.20000000000002	356.40000000000003	95	1
arl8ba	1	7	3	2	185.13	370.26	95	1
arl8bb	0	12	0	3	185.13	370.26	95	1
arl9	2	3	4	2	249.48000000000002	498.96000000000004	95	1
armc1	2	13	2	7	274.23	548.46	95	1
armc10	8	24	0	3	339.57	679.14	95	1
armc1l	3	20	3	1	266.31	532.62	95	1
armc2	34	51	11	11	816.75	1633.5	95	1
armc3	56	41	10	9	808.83	1617.66	95	1
armc5	36	88	11	16	1209.78	2419.56	95	1
armc6	17	57	6	7	463.32000000000005	926.6400000000001	95	1
armc7	8	6	2	1	231.66000000000003	463.32000000000005	95	1
armc8	3	37	8	9	692.01	1384.02	95	1
armh1	25	29	12	6	396.99	793.98	95	1
armh3	6	34	3	3	683.1	1366.2	95	1
armt1	24	44	2	5	449.46000000000004	898.9200000000001	95	1
arnt	19	56	5	11	773.19	1546.38	95	1
arnt2	7	44	2	2	728.64	1457.28	95	1
arntl1a	4	30	2	5	632.61	1265.22	95	1
arpc1a	2	15	0	1	367.29	734.58	95	1
arpc2	3	14	1	2	297	594	95	1
arpc3	2	10	0	2	177.21	354.42	95	1
arpc4	1	10	0	3	167.31	334.62	95	1
arpc4l	0	11	1	2	167.31	334.62	95	1
arpc5b	0	7	2	2	149.49	298.98	95	1
arpin	5	3	1	0	224.73000000000002	449.46000000000004	95	1
arpp19b	0	7	0	2	111.87	223.74	95	1
arpp21	28	21	8	5	660.33	1320.66	95	1
arr3a	12	21	3	5	352.44	704.88	95	1
arr3b	14	22	3	4	401.94	803.88	95	1
arrb1	0	21	5	6	417.12	834.24	95	1
arrb2b	3	22	1	4	403.92	807.84	95	1
arrdc1a	29	22	7	6	449.46000000000004	898.9200000000001	95	1
arrdc1b	31	32	23	17	433.62	867.24	95	1
arrdc2	17	47	6	12	489.39000000000004	978.7800000000001	95	1
arrdc3a	3	23	3	1	408.87	817.74	95	1
arsa	13	37	5	6	495.99	991.98	95	1
arsb	32	27	10	7	509.85	1019.7	95	1
arsh	28	48	7	9	591.03	1182.06	95	1
arsia	16	45	4	4	572.22	1144.44	95	1
arsj	27	63	8	8	560.34	1120.68	95	1
arsk	27	48	5	6	517.77	1035.54	95	1
arv1	12	13	2	3	238.59	477.18	95	1
arvcfa	33	60	6	9	882.09	1764.18	95	1
arvcfb	12	66	10	6	986.0400000000001	1972.0800000000002	95	1
arxa	6	26	3	4	472.23	944.46	95	1
as3mt	29	32	2	7	375.21000000000004	750.4200000000001	95	1
asah1b	18	36	2	7	389.07	778.14	95	1
asah2	16	26	13	7	723.69	1447.38	95	1
asap1b	5	56	20	24	1143.45	2286.9	95	1
asap2a	10	52	12	10	986.0400000000001	1972.0800000000002	95	1
asap2b	15	23	18	16	1026.63	2053.26	95	1
asap3	39	84	3	5	999.9000000000001	1999.8000000000002	95	1
asb1	13	36	2	3	374.88	749.76	95	1
asb10	17	58	4	9	540.87	1081.74	95	1
asb11	5	8	6	7	320.76	641.52	95	1
asb13b	13	23	4	5	331.32	662.64	95	1
asb14b	40	46	5	5	591.69	1183.38	95	1
asb16	27	29	6	8	460.35	920.7	95	1
asb2a.1	27	59	7	7	676.1700000000001	1352.3400000000001	95	1
asb3	53	51	8	9	540.5400000000001	1081.0800000000002	95	1
asb4	36	54	7	5	462.33000000000004	924.6600000000001	95	1
asb5a	24	32	1	5	329.67	659.34	95	1
asb5b	11	15	2	4	302.94	605.88	95	1
asb6	6	21	7	7	434.61	869.22	95	1
asb7	3	28	1	6	328.68	657.36	95	1
asb8	1	32	1	2	287.1	574.2	95	1
ascc1	20	31	2	3	356.40000000000003	712.8000000000001	95	1
ascc2	24	43	6	9	740.52	1481.04	95	1
ascl1a	2	7	0	2	200.97	401.94	95	1
ascl1b	6	13	0	0	201.96	403.92	95	1
asf1ba	1	17	0	1	196.02	392.04	95	1
asf1bb	5	15	0	1	198	396	95	1
asgrl2	11	8	2	2	272.25	544.5	95	1
ash1l	83	207	14	29	2938.32	5876.64	95	1
ash2l	7	43	3	5	588.0600000000001	1176.1200000000001	95	1
asic1b	21	58	3	4	720.72	1441.44	95	1
asic1c	27	41	18	4	782.4300000000001	1564.8600000000001	95	1
asic2	14	55	3	8	743.49	1486.98	95	1
asic4a	9	39	3	3	557.37	1114.74	95	1
asip1	0	3	1	3	123.75	247.5	95	1
asip2b	6	7	2	0	115.83000000000001	231.66000000000003	95	1
asl	4	22	0	3	461.34000000000003	922.6800000000001	95	1
asmt	9	8	5	4	355.41	710.82	95	1
asmt2	14	12	1	1	346.5	693	95	1
asmtl	24	44	8	7	668.25	1336.5	95	1
asns	1	3	0	1	395.67	791.34	95	1
asnsd1	54	53	17	15	592.02	1184.04	95	1
aspa	9	16	0	1	312.51	625.02	95	1
aspdh	19	34	3	4	362.67	725.34	95	1
aspg	21	16	64	22	428.01000000000005	856.0200000000001	95	1
asph	13	10	6	4	520.41	1040.82	95	1
asphd1	6	39	3	5	360.36	720.72	95	1
asphd2	6	29	2	4	366.3	732.6	95	1
aspm	187	208	48	31	3028.4100000000003	6056.820000000001	95	1
aspn	8	20	1	3	367.29	734.58	95	1
aspscr1	36	46	4	2	609.84	1219.68	95	1
asrgl1	17	14	2	2	331.65000000000003	663.3000000000001	95	1
ass1	9	21	6	9	442.53000000000003	885.0600000000001	95	1
aste1a	51	28	20	5	672.21	1344.42	95	1
aste1b	46	55	12	12	708.84	1417.68	95	1
astn1	18	96	7	10	1307.13	2614.26	95	1
asxl2	89	92	10	10	1157.64	2315.28	95	1
asz1	45	21	8	3	477.18	954.36	95	1
atad1a	14	39	0	5	378.18	756.36	95	1
atad1b	1	28	2	5	361.35	722.7	95	1
atad2b	20	68	12	17	1451.3400000000001	2902.6800000000003	95	1
atad3	22	61	5	12	682.11	1364.22	95	1
atad5a	140	156	26	24	1778.0400000000002	3556.0800000000004	95	1
atad5b	103	60	21	16	942.48	1884.96	95	1
atat1	16	11	3	4	382.47	764.94	95	1
atcaya	7	16	1	0	377.19	754.38	95	1
atf1	8	23	0	1	304.92	609.84	95	1
atf2	18	20	9	4	500.94	1001.88	95	1
atf3	5	9	2	6	226.71	453.42	95	1
atf4a	24	18	13	5	383.13	766.26	95	1
atf4b	28	15	4	5	436.59000000000003	873.1800000000001	95	1
atf5a	22	30	2	2	500.94	1001.88	95	1
atf5b	15	26	4	7	540.21	1080.42	95	1
atf6	20	43	4	6	639.5400000000001	1279.0800000000002	95	1
atf6b	19	25	24	12	667.26	1334.52	95	1
atf7a	3	29	1	3	500.94	1001.88	95	1
atf7b	7	40	2	8	490.71000000000004	981.4200000000001	95	1
atf7ip2	24	9	4	3	550.44	1100.88	95	1
atg101	0	17	0	1	216.81	433.62	95	1
atg13	3	23	4	2	521.73	1043.46	95	1
atg14	12	30	1	4	500.94	1001.88	95	1
atg16l1	7	29	4	5	614.7900000000001	1229.5800000000002	95	1
atg2a	37	134	12	17	2018.6100000000001	4037.2200000000003	95	1
atg2b	56	182	10	20	2056.23	4112.46	95	1
atg3	3	13	1	3	310.86	621.72	95	1
atg4b	4	20	1	2	389.07	778.14	95	1
atg4c	21	26	5	4	474.21000000000004	948.4200000000001	95	1
atg4da	15	46	3	8	497.97	995.94	95	1
atg5	6	9	2	5	273.24	546.48	95	1
atg7	5	42	2	5	717.75	1435.5	95	1
atg9a	10	69	4	16	844.47	1688.94	95	1
atg9b	5	55	8	8	800.9100000000001	1601.8200000000002	95	1
atic	14	55	10	4	586.08	1172.16	95	1
atl1	9	41	2	3	558.36	1116.72	95	1
atl3	19	37	1	7	506.88	1013.76	95	1
atm	111	190	36	43	3058.11	6116.22	95	1
atmin	44	79	0	0	755.37	1510.74	95	1
atn1	30	95	24	18	1749.3300000000002	3498.6600000000003	95	1
atoh1a	20	38	13	5	367.29	734.58	95	1
atoh1b	11	17	7	3	283.14	566.28	95	1
atoh1c	9	8	2	3	196.02	392.04	95	1
atoh7	2	15	0	2	142.56	285.12	95	1
atoh8	28	21	9	7	443.52000000000004	887.0400000000001	95	1
atox1	0	4	0	1	68.31	136.62	95	1
atp10a	42	63	11	8	1414.71	2829.42	95	1
atp10d	69	90	12	19	1354.98	2709.96	95	1
atp11a	25	74	10	14	1234.8600000000001	2469.7200000000003	95	1
atp11b	15	74	5	11	1251.3600000000001	2502.7200000000003	95	1
atp11c	23	62	11	9	1186.68	2373.36	95	1
atp13a1	24	96	2	11	1185.03	2370.06	95	1
atp13a2	44	67	8	10	1141.47	2282.94	95	1
atp13a3	20	78	8	10	1255.3200000000002	2510.6400000000003	95	1
atp1a2a	3	31	18	16	1000.8900000000001	2001.7800000000002	95	1
atp1a3a	8	89	4	16	1012.7700000000001	2025.5400000000002	95	1
atp1a3b	6	66	0	6	1012.7700000000001	2025.5400000000002	95	1
atp1b1a	25	11	10	2	297	594	95	1
atp1b1b	19	19	2	5	298.98	597.96	95	1
atp1b2a	6	15	0	1	286.11	572.22	95	1
atp1b2b	25	14	1	0	282.15000000000003	564.3000000000001	95	1
atp1b3a	12	15	4	2	277.2	554.4	95	1
atp1b4	7	23	1	4	339.57	679.14	95	1
atp23	5	28	0	5	231.66000000000003	463.32000000000005	95	1
atp2a1	9	70	3	9	987.0300000000001	1974.0600000000002	95	1
atp2a1l	17	62	5	3	987.69	1975.38	95	1
atp2a2b	3	77	2	9	1037.19	2074.38	95	1
atp2a3	15	74	5	12	995.94	1991.88	95	1
atp2b1a	13	111	25	11	1294.26	2588.52	95	1
atp2b2	11	88	5	14	1309.77	2619.54	95	1
atp2b3b	2	7	5	14	1297.5600000000002	2595.1200000000003	95	1
atp2c1	8	41	3	15	909.8100000000001	1819.6200000000001	95	1
atp5f1b	3	43	0	9	512.82	1025.64	95	1
atp5f1c	3	28	2	5	292.38	584.76	95	1
atp5f1d	1	13	1	2	159.39000000000001	318.78000000000003	95	1
atp5f1e	3	4	0	1	52.470000000000006	104.94000000000001	95	1
atp5fa1	1	42	1	3	546.48	1092.96	95	1
atp5if1b	2	2	0	0	106.92	213.84	95	1
atp5l	3	5	0	0	102.96000000000001	205.92000000000002	95	1
atp5mc1	0	13	0	0	136.62	273.24	95	1
atp5mc3a	1	13	1	0	138.6	277.2	95	1
atp5md	1	7	0	1	58.410000000000004	116.82000000000001	95	1
atp5mf	0	4	1	1	89.10000000000001	178.20000000000002	95	1
atp5mpl	1	1	0	0	52.470000000000006	104.94000000000001	95	1
atp5pb	2	21	3	4	250.47	500.94	95	1
atp5pd	10	8	2	1	160.38	320.76	95	1
atp5pf	2	12	1	1	106.92	213.84	95	1
atp5po	8	15	0	3	205.92000000000002	411.84000000000003	95	1
atp6ap1a	12	21	7	5	482.13	964.26	95	1
atp6ap1b	3	3	3	2	443.52000000000004	887.0400000000001	95	1
atp6ap1la	7	13	7	4	324.72	649.44	95	1
atp6ap1lb	1	23	2	3	338.58000000000004	677.1600000000001	95	1
atp6ap2	9	27	0	5	359.37	718.74	95	1
atp6v0a1a	22	68	11	22	842.49	1684.98	95	1
atp6v0a2a	11	51	6	10	840.51	1681.02	95	1
atp6v0a2b	25	82	6	6	841.5	1683	95	1
atp6v0b	0	12	1	1	209.88000000000002	419.76000000000005	95	1
atp6v0ca	1	10	0	0	153.45000000000002	306.90000000000003	95	1
atp6v0cb	0	12	0	1	152.46	304.92	95	1
atp6v0e1	0	3	3	0	81.18	162.36	95	1
atp6v1ab	5	33	1	3	611.82	1223.64	95	1
atp6v1ba	0	33	1	4	498.96000000000004	997.9200000000001	95	1
atp6v1c1b	1	32	2	7	379.17	758.34	95	1
atp6v1c2	43	28	2	0	399.96000000000004	799.9200000000001	95	1
atp6v1d	3	17	1	7	246.51000000000002	493.02000000000004	95	1
atp6v1e1a	9	18	3	2	224.73000000000002	449.46000000000004	95	1
atp6v1e1b	5	13	1	5	224.73000000000002	449.46000000000004	95	1
atp6v1f	0	4	0	1	118.80000000000001	237.60000000000002	95	1
atp6v1g1	1	7	2	0	117.81	235.62	95	1
atp6v1h	7	39	1	3	480.15000000000003	960.3000000000001	95	1
atp7a	34	99	7	16	1498.8600000000001	2997.7200000000003	95	1
